         n,            x ,         t,                    s,     Pk,     k,    epsilon 
    1032       0  0.10320000E+01  0.36888000E+01  0.10462395E-03  0.79151556E-02  0.16422667E-02
    1033       0  0.10330000E+01  0.36984500E+01  0.10462395E-03  0.79396006E-02  0.16414714E-02
    1034       0  0.10340000E+01  0.37081000E+01  0.10462395E-03  0.79641130E-02  0.16406761E-02
    1035       0  0.10350000E+01  0.37177500E+01  0.10717288E-03  0.79892531E-02  0.16398841E-02
    1036       0  0.10360000E+01  0.37274000E+01  0.10717288E-03  0.80144621E-02  0.16390922E-02
    1037       0  0.10370000E+01  0.37370500E+01  0.10717288E-03  0.80397399E-02  0.16383002E-02
    1038       0  0.10380000E+01  0.37467000E+01  0.10983536E-03  0.80656671E-02  0.16375116E-02
    1039       0  0.10390000E+01  0.37563500E+01  0.10983536E-03  0.80916646E-02  0.16367230E-02
    1040       0  0.10400000E+01  0.37660000E+01  0.10983536E-03  0.81177325E-02  0.16359344E-02
    1041       0  0.10410000E+01  0.37756500E+01  0.11261714E-03  0.81444720E-02  0.16351492E-02
    1042       0  0.10420000E+01  0.37853000E+01  0.11261714E-03  0.81712835E-02  0.16343639E-02
    1043       0  0.10430000E+01  0.37949500E+01  0.11261714E-03  0.81981671E-02  0.16335787E-02
    1044       0  0.10440000E+01  0.38046000E+01  0.11552428E-03  0.82257453E-02  0.16327969E-02
    1045       0  0.10450000E+01  0.38142500E+01  0.11552428E-03  0.82533971E-02  0.16320151E-02
    1046       0  0.10460000E+01  0.38239000E+01  0.11754939E-03  0.82815522E-02  0.16312356E-02
    1047       0  0.10470000E+01  0.38335500E+01  0.11754939E-03  0.83097821E-02  0.16304561E-02
    1048       0  0.10480000E+01  0.38432000E+01  0.11962881E-03  0.83385252E-02  0.16296790E-02
    1049       0  0.10490000E+01  0.38528500E+01  0.11962881E-03  0.83673444E-02  0.16289018E-02
    1050       0  0.10500000E+01  0.40575000E+01  0.12182754E-03  0.83982609E-02  0.16281270E-02
    1051       0  0.10510000E+01  0.40478500E+01  0.12182754E-03  0.84291001E-02  0.16273522E-02
    1052       0  0.10520000E+01  0.40382000E+01  0.12413619E-03  0.84603626E-02  0.16265797E-02
    1053       0  0.10530000E+01  0.40285500E+01  0.12413619E-03  0.84915465E-02  0.16258073E-02
    1054       0  0.10540000E+01  0.40189000E+01  0.12649420E-03  0.85231544E-02  0.16250373E-02
    1055       0  0.10550000E+01  0.40092500E+01  0.12649420E-03  0.85546825E-02  0.16242672E-02
    1056       0  0.10560000E+01  0.39996000E+01  0.12890185E-03  0.85866352E-02  0.16234996E-02
    1057       0  0.10570000E+01  0.39899500E+01  0.12890185E-03  0.86185068E-02  0.16227320E-02
    1058       0  0.10580000E+01  0.39803000E+01  0.13135986E-03  0.86508036E-02  0.16219668E-02
    1059       0  0.10590000E+01  0.39706500E+01  0.13135986E-03  0.86830179E-02  0.16212016E-02
    1060       0  0.10600000E+01  0.39610000E+01  0.13386896E-03  0.87156579E-02  0.16204388E-02
    1061       0  0.10610000E+01  0.39513500E+01  0.13386896E-03  0.87482142E-02  0.16196760E-02
    1062       0  0.10620000E+01  0.39417000E+01  0.13642990E-03  0.87811965E-02  0.16189157E-02
    1063       0  0.10630000E+01  0.39320500E+01  0.13642990E-03  0.88140939E-02  0.16181554E-02
    1064       0  0.10640000E+01  0.39224000E+01  0.13904340E-03  0.88474177E-02  0.16173975E-02
    1065       0  0.10650000E+01  0.39127500E+01  0.13904340E-03  0.88806552E-02  0.16166396E-02
    1066       0  0.10660000E+01  0.39031000E+01  0.14171021E-03  0.89143194E-02  0.16158842E-02
    1067       0  0.10670000E+01  0.38934500E+01  0.14171021E-03  0.89478960E-02  0.16151288E-02
    1068       0  0.10680000E+01  0.38838000E+01  0.14443106E-03  0.89818997E-02  0.16143759E-02
    1069       0  0.10690000E+01  0.38741500E+01  0.14443106E-03  0.90158143E-02  0.16136229E-02
    1070       0  0.10700000E+01  0.38645000E+01  0.14720672E-03  0.90501563E-02  0.16128725E-02
    1071       0  0.10710000E+01  0.38548500E+01  0.14720672E-03  0.90844078E-02  0.16121221E-02
    1072       0  0.10720000E+01  0.38452000E+01  0.15003791E-03  0.91190868E-02  0.16113741E-02
    1073       0  0.10730000E+01  0.38355500E+01  0.15003791E-03  0.91536740E-02  0.16106262E-02
    1074       0  0.10740000E+01  0.38259000E+01  0.15292538E-03  0.91886889E-02  0.16098808E-02
    1075       0  0.10750000E+01  0.38162500E+01  0.15292538E-03  0.92236105E-02  0.16091354E-02
    1076       0  0.10760000E+01  0.38066000E+01  0.15586989E-03  0.92589598E-02  0.16083925E-02
    1077       0  0.10770000E+01  0.37969500E+01  0.15586989E-03  0.92942145E-02  0.16076496E-02
    1078       0  0.10780000E+01  0.37873000E+01  0.15887218E-03  0.93298968E-02  0.16069093E-02
    1079       0  0.10790000E+01  0.37776500E+01  0.15887218E-03  0.93654831E-02  0.16061689E-02
    1080       0  0.10800000E+01  0.37680000E+01  0.16193299E-03  0.94014969E-02  0.16054312E-02
    1081       0  0.10810000E+01  0.37583500E+01  0.16193299E-03  0.94374134E-02  0.16046934E-02
    1082       0  0.10820000E+01  0.37487000E+01  0.16505308E-03  0.94737573E-02  0.16039582E-02
    1083       0  0.10830000E+01  0.37390500E+01  0.16505308E-03  0.95100023E-02  0.16032230E-02
    1084       0  0.10840000E+01  0.37294000E+01  0.16823319E-03  0.95466745E-02  0.16024903E-02
    1085       0  0.10850000E+01  0.37197500E+01  0.16823319E-03  0.95832465E-02  0.16017577E-02
    1086       0  0.10860000E+01  0.37101000E+01  0.17147406E-03  0.96202453E-02  0.16010277E-02
    1087       0  0.10870000E+01  0.37004500E+01  0.17147406E-03  0.96571425E-02  0.16002976E-02
    1088       0  0.10880000E+01  0.36908000E+01  0.17477643E-03  0.96944662E-02  0.15995702E-02
    1089       0  0.10890000E+01  0.36811500E+01  0.17477643E-03  0.97316867E-02  0.15988428E-02
    1090       0  0.10900000E+01  0.36715000E+01  0.17814105E-03  0.97693335E-02  0.15981180E-02
    1091       0  0.10910000E+01  0.36618500E+01  0.17814105E-03  0.98068755E-02  0.15973932E-02
    1092       0  0.10920000E+01  0.36522000E+01  0.18156866E-03  0.98448433E-02  0.15966711E-02
    1093       0  0.10930000E+01  0.36425500E+01  0.18156866E-03  0.98827049E-02  0.15959490E-02
    1094       0  0.10940000E+01  0.36329000E+01  0.18505999E-03  0.99209917E-02  0.15952295E-02
    1095       0  0.10950000E+01  0.36232500E+01  0.18505999E-03  0.99591709E-02  0.15945100E-02
    1096       0  0.10960000E+01  0.36136000E+01  0.18861576E-03  0.99977747E-02  0.15937932E-02
    1097       0  0.10970000E+01  0.36039500E+01  0.18861576E-03  0.10036269E-01  0.15930764E-02
    1098       0  0.10980000E+01  0.35943000E+01  0.19223671E-03  0.10075188E-01  0.15923622E-02
    1099       0  0.10990000E+01  0.35846500E+01  0.19223671E-03  0.10113996E-01  0.15916481E-02
    1100       0  0.11000000E+01  0.35750000E+01  0.19592357E-03  0.10153227E-01  0.15909367E-02
    1101       0  0.11010000E+01  0.35653500E+01  0.19592357E-03  0.10192345E-01  0.15902253E-02
    1102       0  0.11020000E+01  0.35557000E+01  0.19967704E-03  0.10231886E-01  0.15895166E-02
    1103       0  0.11030000E+01  0.35460500E+01  0.19967704E-03  0.10271314E-01  0.15888079E-02
    1104       0  0.11040000E+01  0.35364000E+01  0.20349785E-03  0.10311163E-01  0.15881019E-02
    1105       0  0.11050000E+01  0.35267500E+01  0.20349785E-03  0.10350896E-01  0.15873959E-02
    1106       0  0.11060000E+01  0.35171000E+01  0.20738669E-03  0.10391050E-01  0.15866927E-02
    1107       0  0.11070000E+01  0.35074500E+01  0.20738669E-03  0.10431087E-01  0.15859895E-02
    1108       0  0.11080000E+01  0.34978000E+01  0.21134427E-03  0.10471544E-01  0.15852891E-02
    1109       0  0.11090000E+01  0.34881500E+01  0.21134427E-03  0.10511882E-01  0.15845886E-02
    1110       0  0.11100000E+01  0.34785000E+01  0.21537129E-03  0.10552639E-01  0.15838910E-02
    1111       0  0.11110000E+01  0.34688500E+01  0.21537129E-03  0.10593275E-01  0.15831933E-02
    1112       0  0.11120000E+01  0.34592000E+01  0.21946842E-03  0.10634329E-01  0.15824985E-02
    1113       0  0.11130000E+01  0.34495500E+01  0.21946842E-03  0.10675261E-01  0.15818036E-02
    1114       0  0.11140000E+01  0.34399000E+01  0.22363634E-03  0.10716609E-01  0.15811116E-02
    1115       0  0.11150000E+01  0.34302500E+01  0.22363634E-03  0.10757834E-01  0.15804195E-02
    1116       0  0.11160000E+01  0.34206000E+01  0.22787573E-03  0.10799474E-01  0.15797303E-02
    1117       0  0.11170000E+01  0.34109500E+01  0.22787573E-03  0.10840988E-01  0.15790411E-02
    1118       0  0.11180000E+01  0.34013000E+01  0.23218724E-03  0.10882916E-01  0.15783548E-02
    1119       0  0.11190000E+01  0.33916500E+01  0.23218724E-03  0.10924717E-01  0.15776684E-02
    1120       0  0.11200000E+01  0.33820000E+01  0.23657153E-03  0.10966930E-01  0.15769849E-02
    1121       0  0.11210000E+01  0.33723500E+01  0.23657153E-03  0.11009015E-01  0.15763014E-02
    1122       0  0.11220000E+01  0.33627000E+01  0.24102923E-03  0.11051510E-01  0.15756209E-02
    1123       0  0.11230000E+01  0.33530500E+01  0.24102923E-03  0.11093876E-01  0.15749403E-02
    1124       0  0.11240000E+01  0.33434000E+01  0.24556096E-03  0.11136650E-01  0.15742626E-02
    1125       0  0.11250000E+01  0.33337500E+01  0.24556096E-03  0.11179292E-01  0.15735849E-02
    1126       0  0.11260000E+01  0.33241000E+01  0.25016736E-03  0.11222341E-01  0.15729101E-02
    1127       0  0.11270000E+01  0.33144500E+01  0.25016736E-03  0.11265257E-01  0.15722354E-02
    1128       0  0.11280000E+01  0.33048000E+01  0.25484902E-03  0.11308579E-01  0.15715635E-02
    1129       0  0.11290000E+01  0.32951500E+01  0.25484902E-03  0.11351765E-01  0.15708917E-02
    1130       0  0.11300000E+01  0.32855000E+01  0.25960654E-03  0.11395355E-01  0.15702229E-02
    1131       0  0.11310000E+01  0.32758500E+01  0.25960654E-03  0.11438808E-01  0.15695540E-02
    1132       0  0.11320000E+01  0.32662000E+01  0.26444049E-03  0.11482662E-01  0.15688881E-02
    1133       0  0.11330000E+01  0.32565500E+01  0.26444049E-03  0.11526378E-01  0.15682222E-02
    1134       0  0.11340000E+01  0.32469000E+01  0.26935144E-03  0.11570493E-01  0.15675594E-02
    1135       0  0.11350000E+01  0.32372500E+01  0.26935144E-03  0.11614469E-01  0.15668965E-02
    1136       0  0.11360000E+01  0.32276000E+01  0.27433993E-03  0.11658841E-01  0.15662366E-02
    1137       0  0.11370000E+01  0.32179500E+01  0.27433993E-03  0.11703072E-01  0.15655767E-02
    1138       0  0.11380000E+01  0.32083000E+01  0.27940651E-03  0.11747698E-01  0.15649199E-02
    1139       0  0.11390000E+01  0.31986500E+01  0.27940651E-03  0.11792180E-01  0.15642631E-02
    1140       0  0.11400000E+01  0.31890000E+01  0.28455169E-03  0.11837055E-01  0.15636093E-02
    1141       0  0.11410000E+01  0.31793500E+01  0.28455169E-03  0.11881785E-01  0.15629555E-02
    1142       0  0.11420000E+01  0.31697000E+01  0.28977598E-03  0.11926905E-01  0.15623048E-02
    1143       0  0.11430000E+01  0.31600500E+01  0.28977598E-03  0.11971878E-01  0.15616541E-02
    1144       0  0.11440000E+01  0.31504000E+01  0.29507986E-03  0.12017239E-01  0.15610065E-02
    1145       0  0.11450000E+01  0.31407500E+01  0.29507986E-03  0.12062452E-01  0.15603588E-02
    1146       0  0.11460000E+01  0.31311000E+01  0.30046379E-03  0.12108049E-01  0.15597143E-02
    1147       0  0.11470000E+01  0.31214500E+01  0.30046379E-03  0.12153497E-01  0.15590698E-02
    1148       0  0.11480000E+01  0.31118000E+01  0.30592822E-03  0.12199327E-01  0.15584285E-02
    1149       0  0.11490000E+01  0.31021500E+01  0.30592822E-03  0.12245004E-01  0.15577871E-02
    1150       0  0.11500000E+01  0.30925000E+01  0.31147359E-03  0.12291062E-01  0.15571489E-02
    1151       0  0.11510000E+01  0.30828500E+01  0.31147359E-03  0.12336966E-01  0.15565106E-02
    1152       0  0.11520000E+01  0.30732000E+01  0.31710030E-03  0.12383247E-01  0.15558756E-02
    1153       0  0.11530000E+01  0.30635500E+01  0.31710030E-03  0.12429372E-01  0.15552405E-02
    1154       0  0.11540000E+01  0.30539000E+01  0.32280875E-03  0.12475872E-01  0.15546086E-02
    1155       0  0.11550000E+01  0.30442500E+01  0.32280875E-03  0.12522214E-01  0.15539768E-02
    1156       0  0.11560000E+01  0.30346000E+01  0.32859929E-03  0.12568928E-01  0.15533481E-02
    1157       0  0.11570000E+01  0.30249500E+01  0.32859929E-03  0.12615482E-01  0.15527194E-02
    1158       0  0.11580000E+01  0.30153000E+01  0.33447227E-03  0.12662405E-01  0.15520940E-02
    1159       0  0.11590000E+01  0.30056500E+01  0.33447227E-03  0.12709166E-01  0.15514686E-02
    1160       0  0.11600000E+01  0.29960000E+01  0.34042802E-03  0.12756293E-01  0.15508464E-02
    1161       0  0.11610000E+01  0.29863500E+01  0.34042802E-03  0.12803256E-01  0.15502242E-02
    1162       0  0.11620000E+01  0.29767000E+01  0.34646684E-03  0.12850582E-01  0.15496053E-02
    1163       0  0.11630000E+01  0.29670500E+01  0.34646684E-03  0.12897743E-01  0.15489863E-02
    1164       0  0.11640000E+01  0.29574000E+01  0.35258899E-03  0.12945262E-01  0.15483707E-02
    1165       0  0.11650000E+01  0.29477500E+01  0.35258899E-03  0.12992615E-01  0.15477551E-02
    1166       0  0.11660000E+01  0.29381000E+01  0.35879474E-03  0.13040324E-01  0.15471427E-02
    1167       0  0.11670000E+01  0.29284500E+01  0.35879474E-03  0.13087863E-01  0.15465304E-02
    1168       0  0.11680000E+01  0.29188000E+01  0.36508430E-03  0.13135755E-01  0.15459214E-02
    1169       0  0.11690000E+01  0.29091500E+01  0.36508430E-03  0.13183477E-01  0.15453124E-02
    1170       0  0.11700000E+01  0.28995000E+01  0.37145787E-03  0.13231547E-01  0.15447068E-02
    1171       0  0.11710000E+01  0.28898500E+01  0.37145787E-03  0.13279444E-01  0.15441011E-02
    1172       0  0.11720000E+01  0.28802000E+01  0.37791563E-03  0.13327687E-01  0.15434988E-02
    1173       0  0.11730000E+01  0.28705500E+01  0.37791563E-03  0.13375755E-01  0.15428965E-02
    1174       0  0.11740000E+01  0.28609000E+01  0.38445772E-03  0.13424165E-01  0.15422976E-02
    1175       0  0.11750000E+01  0.28512500E+01  0.38445772E-03  0.13472398E-01  0.15416987E-02
    1176       0  0.11760000E+01  0.28416000E+01  0.39108425E-03  0.13520969E-01  0.15411032E-02
    1177       0  0.11770000E+01  0.28319500E+01  0.39108425E-03  0.13569361E-01  0.15405077E-02
    1178       0  0.11780000E+01  0.28223000E+01  0.39779532E-03  0.13618088E-01  0.15399156E-02
    1179       0  0.11790000E+01  0.28126500E+01  0.39779532E-03  0.13666634E-01  0.15393236E-02
    1180       0  0.11800000E+01  0.28030000E+01  0.40459097E-03  0.13715510E-01  0.15387349E-02
    1181       0  0.11810000E+01  0.27933500E+01  0.40459097E-03  0.13764204E-01  0.15381463E-02
    1182       0  0.11820000E+01  0.27837000E+01  0.41147124E-03  0.13813224E-01  0.15375611E-02
    1183       0  0.11830000E+01  0.27740500E+01  0.41147124E-03  0.13862060E-01  0.15369760E-02
    1184       0  0.11840000E+01  0.27644000E+01  0.41843613E-03  0.13911218E-01  0.15363943E-02
    1185       0  0.11850000E+01  0.27547500E+01  0.41843613E-03  0.13960190E-01  0.15358126E-02
    1186       0  0.11860000E+01  0.27451000E+01  0.42548559E-03  0.14009479E-01  0.15352345E-02
    1187       0  0.11870000E+01  0.27354500E+01  0.42548559E-03  0.14058581E-01  0.15346563E-02
    1188       0  0.11880000E+01  0.27258000E+01  0.43261956E-03  0.14107996E-01  0.15340816E-02
    1189       0  0.11890000E+01  0.27161500E+01  0.43261956E-03  0.14157220E-01  0.15335070E-02
    1190       0  0.11900000E+01  0.27065000E+01  0.43983793E-03  0.14206755E-01  0.15329359E-02
    1191       0  0.11910000E+01  0.26968500E+01  0.43983793E-03  0.14256097E-01  0.15323648E-02
    1192       0  0.11920000E+01  0.26872000E+01  0.44714058E-03  0.14305743E-01  0.15317972E-02
    1193       0  0.11930000E+01  0.26775500E+01  0.44714058E-03  0.14355196E-01  0.15312297E-02
    1194       0  0.11940000E+01  0.26679000E+01  0.45452734E-03  0.14404949E-01  0.15306657E-02
    1195       0  0.11950000E+01  0.26582500E+01  0.45452734E-03  0.14454506E-01  0.15301018E-02
    1196       0  0.11960000E+01  0.26486000E+01  0.46199799E-03  0.14504359E-01  0.15295414E-02
    1197       0  0.11970000E+01  0.26389500E+01  0.46199799E-03  0.14554014E-01  0.15289810E-02
    1198       0  0.11980000E+01  0.26293000E+01  0.46955231E-03  0.14603960E-01  0.15284243E-02
    1199       0  0.11990000E+01  0.26196500E+01  0.46955231E-03  0.14653706E-01  0.15278675E-02
    1200       0  0.12000000E+01  0.26100000E+01  0.47719001E-03  0.14703739E-01  0.15273144E-02
    1201       0  0.12010000E+01  0.26003500E+01  0.47719001E-03  0.14753569E-01  0.15267613E-02
    1202       0  0.12020000E+01  0.25907000E+01  0.48491079E-03  0.14803681E-01  0.15262119E-02
    1203       0  0.12030000E+01  0.25810500E+01  0.48491079E-03  0.14853589E-01  0.15256624E-02
    1204       0  0.12040000E+01  0.25714000E+01  0.49271429E-03  0.14903774E-01  0.15251167E-02
    1205       0  0.12050000E+01  0.25617500E+01  0.49271429E-03  0.14953752E-01  0.15245709E-02
    1206       0  0.12060000E+01  0.25521000E+01  0.50060012E-03  0.15004003E-01  0.15240288E-02
    1207       0  0.12070000E+01  0.25424500E+01  0.50060012E-03  0.15054045E-01  0.15234867E-02
    1208       0  0.12080000E+01  0.25328000E+01  0.50856786E-03  0.15104354E-01  0.15229484E-02
    1209       0  0.12090000E+01  0.25231500E+01  0.50856786E-03  0.15154453E-01  0.15224100E-02
    1210       0  0.12100000E+01  0.25135000E+01  0.51661705E-03  0.15204813E-01  0.15218754E-02
    1211       0  0.12110000E+01  0.25038500E+01  0.51661705E-03  0.15254962E-01  0.15213407E-02
    1212       0  0.12120000E+01  0.24942000E+01  0.52474718E-03  0.15305366E-01  0.15208099E-02
    1213       0  0.12130000E+01  0.24845500E+01  0.52474718E-03  0.15355557E-01  0.15202790E-02
    1214       0  0.12140000E+01  0.24749000E+01  0.53295770E-03  0.15405999E-01  0.15197518E-02
    1215       0  0.12150000E+01  0.24652500E+01  0.53295770E-03  0.15456224E-01  0.15192247E-02
    1216       0  0.12160000E+01  0.24556000E+01  0.54124802E-03  0.15506696E-01  0.15187014E-02
    1217       0  0.12170000E+01  0.24459500E+01  0.54124802E-03  0.15556949E-01  0.15181781E-02
